Index,Formula,Compounds,物质,Class I,物质一级分类,Class II,物质二级分类,CAS,Mild_1,Mild_30,Mild_29,Mild_28,Mild_27,Mild_26,Mild_25,Mild_24,Mild_22,Mild_21,Mild_20,Mild_19,Mild_18,Mild_17,Mild_16,Mild_23,Mild_14,Mild_15,Mild_2,Mild_3,Mild_4,Mild_5,Mild_7,Mild_6,Mild_9,Mild_10,Mild_11,Mild_12,Mild_13,Mild_8,Moderate_18,Moderate_22,Moderate_19,Moderate_20,Moderate_21,Moderate_23,Moderate_30,Moderate_25,Moderate_26,Moderate_27,Moderate_28,Moderate_29,Moderate_17,Moderate_24,Moderate_16,Moderate_15,Moderate_14,Moderate_2,Moderate_3,Moderate_4,Moderate_5,Moderate_6,Moderate_7,Moderate_1,Moderate_9,Moderate_10,Moderate_11,Moderate_12,Moderate_13,Moderate_8,Severe_17,Severe_18,Severe_19,Severe_20,Severe_21,Severe_22,Severe_25,Severe_24,Severe_26,Severe_27,Severe_28,Severe_16,Severe_23,Severe_15,Severe_8,Severe_13,Severe_12,Severe_11,Severe_10,Severe_9,Severe_29,Severe_7,Severe_6,Severe_5,Severe_4,Severe_3,Severe_2,Severe_1,Severe_14,Severe_30,VIP,Pvalue,Type
Compound_142,C9H14N2O7,alpha-Glutamylaspartic acid,谷氨酰-天冬氨酸,Amino acid and Its metabolites,氨基酸及其代谢物,Small Peptide,小肽,3918-84-1,146516.8329883574,480821.842591161,364576.4187153396,468265.2333726959,435117.7130320664,413019.0107699679,405775.9649481365,420386.2179743822,370954.8956881512,340529.825641424,218247.175418137,320010.0234976533,295175.4760633278,346016.6975898992,235000.5107928947,355977.7341428579,205493.8309902113,213503.2297616558,172316.9546847281,175421.8228093684,158615.1153285024,168879.7976260277,155991.8801021042,220497.9113745034,248945.1798185316,195680.6792568941,222043.9638226592,275183.4195700932,192477.3636504144,210410.6461924426,245824.3995596475,381486.4318276092,317118.1538214781,365604.9607021785,284502.3179623986,403271.7825048635,482854.1446180074,408596.7965252635,460648.35900059633,340338.3225417836,462661.96871010266,352458.6694443455,413537.5866140367,556853.6487421709,395975.29950605467,222984.9517921739,257817.9738538045,212661.1936517489,324043.719741604,264988.0054216825,251417.8273406261,316376.2060586436,267410.385018713,213411.6961948936,194458.9485286142,285360.6593888869,247848.3925711786,270575.034889471,223737.2947134868,260575.4135632046,461792.6835923216,282289.8079896615,439505.7123083195,359438.4342088921,415532.2564708847,98148.51641388792,526745.9742736492,458644.4773571959,315490.6765409418,414762.99096814205,590305.8203264222,465532.6727659538,511842.468762558,248023.4065249708,254256.1213062939,256656.1374553115,292846.6072765266,303427.0961270367,349035.8035193275,271319.6790770416,489411.24827799166,276621.9141568253,284197.4390589958,409060.3543284968,335433.0942184913,297106.8550225802,225886.1196321498,277480.897330905,275083.7355637209,574182.1490666218,1.38926289996237,0.0189781821688665,up
Compound_143,C21H19ClO6,Mollicellin J,莫利西林 J,Others,其他,Others,其他,-,33437.93011475351,44067.22197663107,40373.77215127923,49234.76786465961,43988.28575322131,43330.68116449851,40453.19872977875,38868.68697912362,50209.06974338899,43318.78337334023,44985.45062734877,41029.19434993063,48107.67685002419,44373.9698969587,42436.85805600385,48198.81946301203,42026.19057944008,46104.51726677389,36563.20130085614,42713.83965263078,36695.51270746224,39880.99269812255,39953.2516774907,40449.69524177912,42567.04735716194,41757.63106086732,44489.42155404393,50320.63047455597,45085.96038276345,40957.21795815158,46225.27502137165,46180.70006268842,41019.40612823247,44671.79075153668,45107.88323863105,44067.01788542459,41520.38774774224,42222.43650902784,48284.26112186656,45465.47648178635,45612.92794345396,40371.66781795854,41755.74565549382,39771.63820349176,39579.05582745819,41790.71664978452,44208.80392041025,43147.30654534353,44994.72700117153,45838.90111483946,42469.12725808847,45058.82563609534,43044.41107522527,41765.27686030894,41240.47394364502,42853.58392116006,42712.26759374494,53590.32769053204,51476.05823841324,42936.64066385169,45446.75102286701,42255.97412480092,41882.12030872776,51716.64948717845,41795.68877355195,53646.93044987386,47965.02255184246,46046.50998473709,48224.21613869071,49859.95867445222,44844.18733119338,48087.38324024263,48130.33514244673,43444.64503516382,45972.87821805928,44296.03904999116,44669.17714253056,47360.20790018238,43505.05344886375,47327.55761345591,38248.55270204551,43682.85231486167,44951.95736249215,38490.17320203534,45608.31713888214,49537.92656427879,49409.12093518642,47860.8909673764,41494.41506073873,40118.11042631886,1.299741179427603,0.0200182285296378,up
Compound_144,C8H14N2O5S,γ-Glu-Cys,γ-L-谷氨酸-L-半胱氨酸,Amino acid and Its metabolites,氨基酸及其代谢物,Small Peptide,小肽,636-58-8,211738.8198288394,223297.6796821075,223021.9014410943,246755.0926377175,234517.8021516343,249577.6412797444,257923.5176368017,260983.9215458693,244450.2159609829,251317.0425365331,271554.5587063415,240934.727128373,257900.0529948229,238065.3803137107,226796.3741731543,227034.8491958929,213789.8573687013,241391.0707015648,189584.2296124421,216753.0663694561,199300.1254036493,195843.6164803798,207807.8793971893,223298.690962683,251541.1197841413,191323.9679310175,235554.5270833926,246342.8823543116,236584.86412300076,234753.7368329969,244050.0060944748,256697.4508171426,235417.8975646875,242398.3849929094,193218.8615029489,251423.8701755924,252900.8236041733,246641.380940132,269714.1487918596,230736.2858755982,253199.6251647411,241229.5538354521,253055.4332744677,251154.7305283352,235444.8856449202,221430.2131324532,252491.950613317,250459.3926287368,248636.5286845595,263492.9292200821,242078.4003368415,266078.8592500078,264455.6826102048,205932.8052487496,245124.2024246182,230759.9300934329,245896.2092170831,217060.5063284995,218622.3618125568,249139.4815234418,297383.823467867,256289.3753487513,241230.1453122372,250463.2374182705,225698.4543409975,224984.4435040583,271595.3899331994,242044.2087511068,301726.7582348629,241779.78158944607,251526.651264122,236668.1735139271,248111.2954902813,217755.8456563258,237829.5633183279,263867.3831561053,248675.5367308827,257711.4664490562,236865.6193574195,232503.3028711784,202245.6539902455,237445.2906010691,235218.6757673966,238502.4507129787,268866.2223548898,274954.2534850732,221020.4717790275,237317.3773668682,231774.4941648639,241600.6236330501,1.287517659753024,0.0218032912337692,up
Compound_145,C12H8O4,Bergapten,佛手柑内酯,Heterocyclic compounds,杂环化合物,Heterocyclic compounds,杂环化合物,484-20-8,5875337.678760897,6560858.485946437,5420735.105254365,8188375.851002743,6376819.280029327,6174428.209321002,6645203.404054132,5867498.061469028,6838650.298897974,5953211.080038064,5752071.520929257,6453297.12013837,6084262.217085566,6746600.633133437,6487974.806623948,6472006.423141913,5619402.356747856,5537834.624377368,4716839.377520337,6052337.211150558,5102806.248321394,5437732.810188039,5719866.049949332,5255318.886867033,7175585.309719329,6564948.399193629,5731177.087839335,6524339.430317945,5631072.655485246,5829190.625993198,5586051.929079621,6545097.849409776,6038231.986274151,5610557.497172974,6157055.116285368,6854280.55214302,6571285.450870884,6503021.200469532,7857627.00014026,6044342.221804473,7095199.336870811,6379404.590418196,6608800.280499728,6927193.013756895,6672481.062816268,5721242.263073132,6863925.704898489,6561252.457181641,6790049.229116451,6201274.474362284,5996232.398116326,6400401.624527142,6364863.968784431,5432977.826816227,5189588.313527435,6613439.947530814,6536294.257986883,7022223.945315452,6851888.202761015,7307409.399383733,6597660.208258538,6783282.33347817,6459691.885746888,6814342.965910412,6674143.735155648,6575601.227129786,6010906.487532725,5562988.704874447,7264116.240532443,5769609.325142288,6188479.88842229,6732322.25302235,6420410.773208507,5406846.085887206,5766534.28264599,6077053.225894132,7274559.861294644,6958054.025422424,6518270.155573527,6990008.108990035,6174675.174466183,6382594.597659286,6093663.936902853,6469990.58370864,6847836.653206486,7660955.358496421,6111987.456934338,7373669.082266495,6178832.98858598,6897595.057418738,1.105480103705649,0.0223553113476261,up
Compound_146,C8H9NO,Acetanilide,乙酰苯胺,Benzene and substituted derivatives,苯及其衍生物,Benzene and substituted derivatives,苯及其衍生物,103-84-4,258333.3052376545,309076.2276794301,300850.2463440453,327842.7994337146,326875.7672964854,328915.6437043943,289018.7755053759,312839.3792495053,262032.8021112277,301613.0175195853,316550.6083207795,323798.6100036207,302099.2441994911,314042.4249319971,292375.9505002557,302696.534703789,300571.0944749789,324404.7720597321,296865.9461355325,291137.7592113063,289456.6942075144,285686.6369829754,298964.907952893,310167.6963634334,312445.8381326406,295644.5289406778,242785.6338171491,300528.3500170384,295765.9494742183,306570.1132823888,294627.8711643024,324849.2394972356,306153.7439397519,321548.9253356351,301731.8983587571,343657.7416617756,322817.5037582524,293594.2095975565,301308.5836887405,293443.6647556743,302495.1251372205,252759.0425683066,317438.9969411776,316751.2778024292,316158.2284798351,288064.2291501622,326125.1508484627,324785.7927546665,324355.3684163214,298906.4992945811,308228.6302750643,301718.9624327226,297757.2761959967,302795.729651703,296071.937960002,296894.5393489204,301044.6207620824,293885.7202775152,312002.9692818462,300158.1246217581,311348.8495854543,315995.5686167395,313966.948934818,325204.2243494305,316262.6439158187,317128.4713134608,313304.1265534676,314028.5114573508,331395.2861610121,308354.9452860423,339924.1019010194,333213.24164311,317291.1141915317,299836.3702559375,253034.5200871385,320248.2945811337,317859.8217638998,324251.7161611069,332251.9707250189,318015.5151126938,318395.0299387276,313819.5875825201,258937.6900838732,300416.3576934155,321843.9780967373,314900.7231320709,317061.965779425,327588.8034899703,317058.8395120746,303629.4120405182,1.201127952171113,0.0226297285071758,up
Compound_147,C25H51O9P,LPG(19:0),溶血磷脂酰甘油_LPG(19:0),GP,甘油磷脂类,LPG,溶血磷脂酰甘油,-,57775.56372731482,77813.86868975687,62990.67325299048,59016.72979164718,70244.82956894088,73398.47917393043,63842.04702119732,78963.55370584207,79181.48004611164,76695.69962239673,76415.10095820525,73708.10348829132,63937.44444682048,79986.21129428291,72443.45387520474,79510.71373646392,76789.01294890862,86627.91482952156,77536.48540795271,73162.17392430441,75859.89795097028,70510.31973842418,68022.91659648661,62615.78150300936,80337.28381188828,68703.83713057023,71932.12180087117,74694.74503986184,66424.35106566023,84093.69784119066,83843.39952129293,83383.39649224859,70353.46151040272,73052.44354150983,66334.47606858327,83659.28234891834,72128.34338599385,84346.76593712645,67709.0473603698,64411.78639100517,77322.92938032736,74530.6960742213,75092.4207426584,85568.68359745019,70482.61134387432,75737.30891222713,79700.21101988741,72415.89101445542,68963.23046693357,80692.03484906233,73400.5247709534,82387.11373981224,65161.75444427496,80167.641256246,76791.13456991933,75787.06919401491,74518.63056782674,71932.05922627261,85243.34502962862,84525.40201327384,83071.68074424105,67835.71700549893,70323.45447159192,72474.03479569644,85826.19339240556,89108.56637979075,77890.83149829811,81412.30205117904,73485.23162058594,88021.56653879969,76839.03124537601,85865.22412387279,84919.92586950236,68324.73763668277,69510.96702648196,82685.94416651307,82599.55672484115,78886.40807700154,77687.70829755244,66148.88731131495,68414.74479843101,72449.22970538761,72904.33605932997,80176.4968764928,71907.81799544503,72307.33775466635,76604.07594136159,85498.02508143909,82294.89672689367,83548.90709202849,1.186974006627032,0.0226430109889521,up
Compound_148,C18H22O11,Asperuloside,曲霉甙,Others,其他,Others,其他,14259-45-1,684.7770540946439,2704.2685865746266,3632.371995572336,4874.706514298738,4701.041265559294,4352.234598846915,3717.155608264332,3570.357431628657,4718.150528770238,3639.4050101287794,4219.101731937831,4389.105438421559,3448.959660850076,3817.003590275447,3343.948412286012,4652.828821619125,4144.168729711499,3973.78358040768,3437.290563384331,3510.216621766855,1553.990650426997,4264.520528085375,3232.145264595832,3372.868019255209,5322.162145853067,3005.099697114745,3492.588793009512,4318.44559564491,3760.874833714759,3671.421575817004,2953.739599694271,4928.139621680341,3973.994530988972,3633.0752783931407,4387.742438258688,4647.495799362554,4272.99271790714,3514.001880528217,4811.158255057752,3373.277073541362,4473.886863949354,3963.7868366021744,4427.9945031524,4680.685461026088,4414.415789175868,4868.468567000416,4008.435791086884,4484.314237891559,4296.016624766968,3457.271717398599,4326.085125953643,4477.689623432801,4058.111560278837,3517.085580875345,3039.47986261297,3402.124203379045,3598.630394604067,4194.266734546235,5179.697201346269,3917.781824728741,4743.135865439363,3317.704126678402,5127.694566211812,3696.2585917472384,4276.22284512669,5130.493740748834,4774.731383009146,3339.115820248611,4003.9615230066806,4099.183955223137,3626.4547522697,4366.01023156988,4227.650645808782,2526.586294356641,3337.816676423508,4492.606654286622,4321.823806001932,4340.76409924215,4474.403842563206,5492.992893542407,4093.880033581308,3246.597892114235,4332.530950177858,4188.751543235197,5095.564150108477,5764.615278617457,4051.7710181578063,4426.925008615692,4575.092851278836,3419.319989080701,1.157667684914205,0.0262906657265806,up
Compound_149,C24H24N2O6,Leu-Nap-OH,-,Amino acid and Its metabolites,氨基酸及其代谢物,Small Peptide,小肽,-,142902.5253220738,203832.0355335787,182247.455907841,266823.5932347073,220682.0101141255,232124.6099148699,199859.3043360275,191020.8091503781,220909.7995537984,190013.347231895,214644.4850650844,224964.7029232309,203220.2898653839,233121.6345960018,191252.113552456,219524.9517302187,193491.7024322516,220946.0511200913,183389.36790980207,197554.6062218537,178890.4616008711,181660.7685194677,199238.8743345447,191961.9854127938,225337.8240393477,206788.113395732,216180.6686094675,227286.4265639795,199429.2210781849,205143.4137159307,189347.2471466904,217111.822755388,209397.153706508,190225.2791973239,178571.7821781791,218655.2877822005,223493.7731475685,228485.0445187936,240466.1613676384,212920.1693273241,214431.3972605323,200250.4997213673,199158.2310556816,228120.9523632605,213553.2228671339,185547.6214546495,210103.8850095774,221442.5809185939,219376.1082623704,223033.3725331224,198829.9294052175,208750.6938108489,217093.0637010692,192451.3912699579,183470.9650918021,195067.5777357446,204716.8158032109,225274.849343888,231296.6990928671,220550.5725691426,220907.327263476,200649.9140580916,225076.37539994947,225643.6914572109,214818.5369536316,226554.3195927514,200032.89236762156,209245.2927824621,238394.51267125,199884.1940058948,239457.9975830876,244910.0949210899,217766.369311862,186725.0058210508,202968.0996505545,203113.1694861816,237638.0452218025,226606.9465396077,224388.2644330901,222309.6593400683,209448.5827459334,208184.6017641801,181647.5817339548,222225.9819916804,228265.1792999055,247345.7659432174,208075.4506094604,249388.8618650445,220805.0416520267,214992.9675354852,1.233763197276206,0.0265175031528691,up
Compound_150,C24H22N2O7,HoPhe-Tyr-OH,-,"Aldehyde,Ketones,Esters",醛、酮、酯类,Esters,酯类,-,37686.89055757099,52355.12477606438,43404.09466094524,68577.43765300562,51244.41219455557,52485.4266803024,53000.48013655673,50680.87424516115,52575.06413687531,43706.90300989224,50161.24529757979,52568.90528186422,51223.82482010128,60081.21345698636,44480.81529336155,52833.55260283031,48442.17896114266,52501.04954639843,44712.44790311085,49603.45400571138,40518.84208398216,41201.49085862858,46352.30738174308,45244.93018214494,52281.869946167964,52638.99271683341,54402.5997072692,59038.28021591969,44447.44250147472,53067.70885857783,41071.67348102658,53251.72908509347,52183.60199119207,46214.74247326504,44572.32049714131,52305.20904338884,51926.17168287606,50261.23254580932,57978.70143114602,49078.03982456503,53026.51460106826,49363.77305143957,46700.89535161666,58243.2226862139,52065.7819136009,48950.67337051856,53156.48839834091,55319.12617199416,51392.88151500805,49973.84909607063,47797.33005746954,50370.24895734839,50613.28229444943,46165.51223648083,43546.97103435567,52432.53096104982,50324.25901453684,55415.14706422907,61670.40935032718,54946.0824696271,54999.26689024029,51108.60554871388,52880.68084855538,58968.58096219798,50302.36753103701,57135.73575793605,49351.71724385941,46264.763462832765,60407.52324982874,50589.1597498725,56643.74231283933,61262.64188672898,56215.49504002139,47150.6549686181,51759.93635470903,49480.55364513299,62395.45122050616,60812.982725620604,54477.38919694127,49253.60323943313,48503.50355143684,51186.30230733122,43547.20886695808,50741.78956224879,59028.86389245401,66191.44543559772,50145.04442640863,56124.94839231613,52036.59871357672,53016.0161596386,1.2023771843099893,0.0277316332247603,up
Compound_151,C22H20N2O7,Ser-Nap-OH,-,Amino acid and Its metabolites,氨基酸及其代谢物,Small Peptide,小肽,-,44768.65474383313,62110.49890552767,59460.86792129053,79512.50254201809,67604.50911450668,53481.15193231861,63095.25212838469,47818.70433725488,62321.47834867777,61528.5867486545,53552.2533181463,64431.58371007017,58474.81719551553,63778.84306631245,55539.37527159714,54189.33917232074,58987.45981233443,54327.13516646311,47493.45802652944,54155.35028469768,45985.33738770591,48330.52785603246,52780.96267853344,49600.98967323582,55423.71822183414,49843.99643364354,60528.71442755218,54826.65293981874,57731.04689829858,49672.88571789718,49508.12224315105,67957.74048081097,49807.26136284861,53787.83631290273,63299.61715075644,64049.11270192602,65460.88271647075,64248.15012517451,59927.43794314563,63735.43677860688,60221.76813946757,57262.05000862678,61148.09469664777,67751.43230530745,65961.43663921024,61884.218517967325,62414.12010469463,64902.280025968685,61598.45090177387,58462.50791833219,61212.28672706877,49922.12942444998,65225.90324128906,58319.48216706089,52214.3869647133,54331.86201791232,58310.10870931968,67566.58735284331,58689.53376507134,57906.56049365598,64800.53703112694,56577.88768428253,66289.21171872455,68482.13791146032,60728.38450542333,55805.8628605916,60067.97791533615,61612.25986021918,59135.90854855662,56558.59572358443,57233.441190748,68073.75430669701,64727.17644897653,55899.66256212553,55130.21623601809,47612.22055629369,56813.57812582968,58725.150387693,68466.50587683027,68082.5978613237,51931.47599160951,61732.88517113709,44937.60351970598,60972.80513627456,69870.55552228853,70455.50336415146,54069.3163169283,62414.27711098143,59625.70856051522,64191.12249501,1.026426282533017,0.0284763273499045,up
